entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Nakia Deon,Right-Leaning,-160,41926,-150071,53,791,165718,165718,[TikTok](https://www.tiktok.com/@nakia.deon)
Nick Freitas,Right-Leaning,-29,41784,-28634,14,2985,229624,229624,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
Kamala's Wins,Left-Leaning,379,41643,41250,49,850,823633,823633,[TikTok](https://www.tiktok.com/@kamalaswins)
Whitney Roberts,Left-Leaning,-73,40573,-60435,27,1503,169063,169063,[TikTok](https://www.tiktok.com/@thewokemama)
Sarah McBride,Left-Leaning,30,40408,472,13,3108,250529,250529,[TikTok](https://www.tiktok.com/@sarahemcbride)
CJ Pearson,Right-Leaning,112,39690,23418,9,4410,341975,341975,[TikTok](https://tiktok.com/@thecjpearson)
Grace Unfiltered,Right-Leaning,286,39519,37504,2,19760,432100,432100,[TikTok](https://www.tiktok.com/@_thatonefitguy92)
Kristofer Goldsmith,Left-Leaning,104,39406,21933,9,4378,254360,254360,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Clarkson Lawson,Right-Leaning,-242,39246,-398103,6,6541,356290,356290,[TikTok](https://tiktok.com/@clarksonlawson)
ACLU,Left-Leaning,-93,38862,-72257,22,1766,223599,223599,[TikTok](https://www.tiktok.com/@aclu)
Jessica Valenti,Left-Leaning,-46,38700,-38648,6,6450,126700,126700,[TikTok](https://www.tiktok.com/@auntiekilljoy)
AB Burns-Tucker,Left-Leaning,4,38494,-8699,17,2264,174516,174516,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Craig Long,Right-Leaning,-53,38468,-42042,39,986,265385,265385,[TikTok](https://tiktok.com/@craiglong45)
Jay Jay Ghatt,Left-Leaning,,38100,,2,19050,137877,137877,[TikTok](https://www.tiktok.com/@jayjayglegal)
Nigel Farage,Right-Leaning,244,38047,34478,4,9512,372000,372000,[TikTok](https://www.tiktok.com/@nigel_farage)
D.A.R.Y.L.2.0,Left-Leaning,-109,37682,-78267,112,336,321755,321755,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Haleeyy,Right-Leaning,-142,36329,-108757,18,2018,201234,201234,[TikTok](https://www.tiktok.com/@__haleeyy)
Trae Crowder,Left-Leaning,9,36298,-6218,5,7260,157244,157244,[TikTok](https://tiktok.com/@traecrowder)
Alex Cascio,Left-Leaning,7,36136,-6513,18,2008,274595,274595,[TikTok](https://www.tiktok.com/@casalmon)
Zohare,Left-Leaning,-29,36069,-21787,52,694,287870,287870,[TikTok](https://www.tiktok.com/@rudaleh/video/7550406316120902925)
Brad Polumbo,Right-Leaning,34,35830,1830,6,5972,226075,226075,[TikTok](https://www.tiktok.com/@bradpolumbo0)
Monte Mader,Left-Leaning,10,35766,-5021,21,1703,133985,133985,[TikTok](https://www.tiktok.com/@montemader)
Kristan Hawkins,Right-Leaning,-46,35230,-31068,4,8808,211901,211901,[TikTok](https://www.tiktok.com/@kristanmercerhawkins)
Kylie Brewer,Left-Leaning,23,35158,-1452,2,17579,244531,244531,[TikTok](https://www.tiktok.com/@kylie.brewer)
Neverwoke,Right-Leaning,-156,35138,-114838,103,341,606683,606683,[TikTok](https://www.tiktok.com/@never.woke)
Josh Shapiro,Left-Leaning,340,34570,33952,3,11523,214903,214903,[TikTok](https://tiktok.com/@joshshapiropa)
Jordan Peterson,Right-Leaning,-157,34074,-115286,6,5679,540590,540590,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
blackmenaces,Left-Leaning,-91,33889,-64652,5,6778,437024,437024,[TikTok](https://www.tiktok.com/@blackmenaces)
Distill Social,Left-Leaning,7,33818,-6037,29,1166,207734,207734,[TikTok](https://www.tiktok.com/@distillsocial)
Maura Healey,Left-Leaning,-156,33069,-114724,3,11023,133200,133200,[TikTok](https://www.tiktok.com/@maurahealeyma)
NBC 5 DFW,Neutral,-61,32958,-38265,9,3662,871809,871809,[TikTok](https://www.tiktok.com/@nbcdfw)
Live Action,Right-Leaning,49,32887,7104,23,1430,207989,207989,[TikTok](https://www.tiktok.com/@liveactionorg)
Jacob Simon,Neutral,-113,32294,-76917,13,2484,134639,134639,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Mark Kaye,Right-Leaning,96,31493,17206,16,1968,321717,321717,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Jon Ossoff,Left-Leaning,-27,31376,-19625,2,15688,495132,495132,[TikTok](https://tiktok.com/@jon)
Kaisa,Left-Leaning,86,31097,15839,6,5183,225000,225000,[TikTok](https://www.tiktok.com/@kaisastreams)
Chez Chuck,Left-Leaning,-115,30893,-77451,20,1545,234762,234762,[TikTok](https://www.tiktok.com/@chezchuck)
Bobby Pulido,Left-Leaning,-223,30848,-249917,9,3428,304983,304983,[TikTok](https://www.tiktok.com/@BobbyPulidoforTexas)
Chad Prather,Right-Leaning,-93,30739,-58803,14,2196,291683,291683,[TikTok](https://www.tiktok.com/@chadprather)
Human Rights Campaign,Left-Leaning,-174,30337,-121696,52,583,194522,194522,[TikTok](https://tiktok.com/@humanrightscampaign)
Fortune Magazine,Neutral,-286,29989,-482858,37,811,717701,717701,[TikTok](https://www.tiktok.com/@fortune)
Planned Parenthood,Left-Leaning,52,29947,8276,12,2496,258503,258503,[TikTok](https://tiktok.com/@plannedparenthood)
John Fredericks,Right-Leaning,-149,29099,-95032,28,1039,429813,429813,[TikTok](https://www.tiktok.com/@jfradioshow)
Amy Acton,Left-Leaning,,29014,,2,14507,378461,378461,[TikTok](https://www.tiktok.com/@amyactonohio)
Forbes,Neutral,115,28939,17924,35,827,1798731,1798731,[TikTok](https://www.tiktok.com/@forbes)
Victor Nieves,Right-Leaning,-8,28919,-10205,15,1928,179445,179445,[TikTok](https://www.tiktok.com/@notvictornieves)
Onegalaxyy,Right-Leaning,170,28840,23376,12,2403,169211,169211,[TikTok](https://www.tiktok.com/@onegalaxyy)
Corruption Tracker,Left-Leaning,,28598,,1,28598,199264,199264,[TikTok](https://www.tiktok.com/@corruption.tracker)
leelorising,Right-Leaning,103,28457,17008,13,2189,184862,184862,[TikTok](https://www.tiktok.com/@leelorising)
Saadia Mirza,Left-Leaning,-214,28448,-175341,23,1237,127712,127712,[TikTok](https://tiktok.com/@saadia___m)
Proud Union Guy,Left-Leaning,56,28108,9480,24,1171,381272,381272,[TikTok](https://tiktok.com/@proudunionguy)
Curly,Right-Leaning,-8,27909,-9851,20,1395,475314,475314,[TikTok](https://www.tiktok.com/@curlyangel0)
The Lincoln Project,Left-Leaning,-75,27412,-37755,14,1958,187353,187353,[TikTok](https://www.tiktok.com/@thelincolnproject)
Bailee in Bloom,Left-Leaning,123,25802,16249,43,600,256123,256123,[TikTok](https://www.tiktok.com/@baileeinbloom)
Nikki Vinckier,Left-Leaning,256,25724,24056,27,953,123122,123122,[TikTok](https://www.tiktok.com/@nikkivinck)
Throw Black TV,Left-Leaning,21,25711,-683,41,627,289210,289210,[TikTok](https://www.tiktok.com/@throwblacktv)
AmericaFirst617,Right-Leaning,-158,25680,-95903,23,1117,705236,705236,[TikTok](https://www.tiktok.com/@americafirst617)
Erika Kirk,Right-Leaning,-187,25649,-123321,1,25649,2389738,2389738,[TikTok](https://www.tiktok.com/@mrserikakirk)
USA2024,Right-Leaning,226,24859,22535,1,24859,184675,184675,[TikTok](https://tiktok.com/@2024usa)
Sanders Jennings,Left-Leaning,-42,24494,-22127,10,2449,319729,319729,[TikTok](https://www.tiktok.com/@sander_jennings)
Jake Tapper,Neutral,41,24141,4501,55,439,516527,516527,[TikTok](https://www.tiktok.com/@jaketapper)
sabrina.sustainable.life,Left-Leaning,-25,23913,-15582,20,1196,183954,183954,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
Che Guerrero,Left-Leaning,206,23831,20946,23,1036,211226,211226,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Roxinrealtime,Right-Leaning,-6,23115,-9742,10,2312,169386,169386,[TikTok](https://www.tiktok.com/@roxannewfhm)
Jodi Picoult,Left-Leaning,15,23082,-2751,10,2308,113039,113039,[TikTok](https://www.tiktok.com/@jodipicoult)
Abdul El-Sayed,Left-Leaning,71,22620,9113,33,685,136522,136522,[TikTok](https://www.tiktok.com/@abdulelsayed)
Brittany Packnett Cunningham,Left-Leaning,20,22492,-2076,7,3213,96617,96617,[TikTok](https://www.tiktok.com/@mspackyetti)
Dogwood,Left-Leaning,-134,22211,-78260,57,390,271633,271633,[TikTok](https://www.tiktok.com/@vadogwoodnews?)
Dave Norton,Left-Leaning,-182,22156,-108897,27,821,170328,170328,[TikTok](https://www.tiktok.com/@davenorton)
News 4 U,Left-Leaning,,21946,,1,21946,209796,209796,[TikTok](https://www.tiktok.com/@_news4u_)
Roy Cooper,Left-Leaning,32,21710,2099,7,3101,106029,106029,[TikTok](https://www.tiktok.com/@roycoopernc)
Teacher Pay with Kristen,Left-Leaning,-147,21216,-84996,38,558,270095,270095,[TikTok](https://www.tiktok.com/@teacherpaywithk)
