entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Melanie Stansbury,Left-Leaning,37,1624778,714000,50,32496,7417445,7417445,[TikTok](https://tiktok.com/@repstansbury)
NBC Washington,Neutral,-19,1607846,-950025,158,10176,28388525,28388525,[TikTok](https://www.tiktok.com/@nbcwashington)
Lisa Remillard,Neutral,16,1588049,397625,15,105870,15375691,15375691,[TikTok](https://tiktok.com/@lisaremillard)
Andr3wsky,Left-Leaning,4,1578123,238375,27,58449,6979584,6979584,[TikTok](https://www.tiktok.com/@andr3wsky)
Hawk Podcast,Left-Leaning,-37,1552052,-1596531,164,9464,9677102,9677102,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Isaiah Martin,Left-Leaning,12,1536217,338631,65,23634,7380913,7380913,[TikTok](https://tiktok.com/@isaiahrmartin)
Lisandra Vazquez,Left-Leaning,6,1530513,305739,63,24294,8888400,8888400,[TikTok](https://tiktok.com/@lisandravcomedy)
Nick Shirley,Right-Leaning,1,1530041,231520,27,56668,18349348,18349348,[TikTok](https://www.tiktok.com/@nickshirleyy)
Gaydar,Left-Leaning,27,1503412,560814,14,107387,7257400,7257400,[TikTok](https://www.tiktok.com/@gaydar.show)
Kamala Harris,Left-Leaning,132,1434367,1128312,15,95624,7336592,7336592,[TikTok](https://www.tiktok.com/@kamalaharris)
Christian Maldonado,Left-Leaning,-6,1417148,33986,12,118096,8131400,8131400,[TikTok](https://tiktok.com/@christianjmaldonado)
Greg Johnstone,Left-Leaning,-17,1332631,-454800,22,60574,6816603,6816603,[TikTok](https://tiktok.com/@johnstone.gregory)
Time Magazine,Neutral,224,1307168,1153125,31,42167,10813269,10813269,[TikTok](https://www.tiktok.com/@time)
Democratic Governors Association (DGA),Left-Leaning,126,1262665,947847,62,20366,8549538,8549538,[TikTok](https://tiktok.com/@demgovs)
Thiqydusty,Left-Leaning,53,1260350,623263,36,35010,5030380,5030380,[TikTok](https://www.tiktok.com/@thiqydusty)
Walter Masterson,Left-Leaning,-34,1252800,-1324318,18,69600,6880200,6880200,[TikTok](https://www.tiktok.com/@waltermasterson)
Hal for NY,Left-Leaning,-18,1247806,-276955,60,20797,15150842,15150842,[TikTok](https://www.tiktok.com/@hal_for_ny__)
The Guardian,Neutral,126,1237562,933593,47,26331,8417648,8417648,[TikTok](https://www.tiktok.com/@guardian)
Adam Mockler,Left-Leaning,-3,1210002,-3668,82,14756,11908636,11908636,[TikTok](https://tiktok.com/@adammockler)
Dr. Zachary Rubin,Neutral,9,1206182,184564,74,16300,12260914,12260914,[TikTok](https://www.tiktok.com/@rubin_allergy)
NPR,Neutral,28,1191289,429776,95,12540,12273897,12273897,[TikTok](https://www.tiktok.com/@npr)
Head in the Office,Left-Leaning,253,1174127,1064402,24,48922,5963169,5963169,[TikTok](https://www.tiktok.com/@headintheoffice)
The Aravosis Report,Left-Leaning,10,1147214,188766,93,12336,10719951,10719951,[TikTok](https://tiktok.com/@aravosis)
Good Trouble - Sam Rosenholtz,Left-Leaning,-34,1134926,-903127,50,22699,5602048,5602048,[TikTok](https://www.tiktok.com/@goodtrouble_)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,41,1100260,458666,56,19648,6126193,6126193,[TikTok](https://www.tiktok.com/@travelingnurse)
Total Hypocrisy,Left-Leaning,567,1060067,1056770,108,9815,7798298,7798298,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Taterbanditnews,Right-Leaning,3,1030629,13503,69,14937,3934166,3934166,[TikTok](https://www.tiktok.com/@sassholehitman)
letsdiscusssomething,Left-Leaning,-24,1006235,-429508,28,35937,6271315,6271315,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Dannie D,Left-Leaning,-73,993916,-2626279,154,6454,5897425,5897425,[TikTok](https://tiktok.com/@dannied01)
Chris Mowrey,Left-Leaning,93,967985,594503,31,31225,5473518,5473518,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Michael Foote,Left-Leaning,102,949066,615118,42,22597,4742476,4742476,[TikTok](https://www.tiktok.com/@michael_foote_)
Don Lemon,Left-Leaning,-90,947457,-4849850,57,16622,9317329,9317329,[TikTok](https://tiktok.com/@donlemon)
Tucker Carlson Network,Right-Leaning,-27,944927,-425575,55,17180,10825052,10825052,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Megyn Kelly,Right-Leaning,-47,938814,-1167699,62,15142,10800411,10800411,[TikTok](https://www.tiktok.com/@megynkellyshow)
Pastor Paul Drees,Left-Leaning,23,922534,221836,10,92253,5197355,5197355,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Hasan Piker,Left-Leaning,-61,885154,-1954177,21,42150,7591686,7591686,[TikTok](https://www.tiktok.com/@hasandpiker)
CBS Chicago,Neutral,35,874492,261168,113,7739,12638251,12638251,[TikTok](https://www.tiktok.com/@cbschicago)
Jimmy Kimmel Live,Left-Leaning,-3,847057,-105168,7,121008,5778600,5778600,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Tim Walz,Left-Leaning,45,846091,265938,7,120870,4614900,4614900,[TikTok](https://www.tiktok.com/@timwalz)
Fox & Friends,Right-Leaning,8,840345,68477,105,8003,12808863,12808863,[TikTok](https://www.tiktok.com/@foxandfriends)
Amanda Nelson,Left-Leaning,106,839724,540542,64,13121,3668296,3668296,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Raybay,Left-Leaning,223,836525,715638,1,836525,2922023,2922023,[TikTok](https://www.tiktok.com/@ray_bay_bay)
Ohhh That’s Rich,Left-Leaning,45,833697,288994,30,27790,4731899,4731899,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Doxielvr,Right-Leaning,23,786008,146625,97,8103,3561236,3561236,[TikTok](https://www.tiktok.com/@doxielvr)
Markwayne Mullin,Right-Leaning,25,781296,155380,41,19056,6348135,6348135,[TikTok](https://www.tiktok.com/@senmullin)
Riley Gaines Barker,Right-Leaning,-99,779473,-3602107,9,86608,4833000,4833000,[TikTok](https://www.tiktok.com/@rileygaines)
The Tennessee Holler,Left-Leaning,12,765458,76689,427,1793,7455861,7455861,[TikTok](https://www.tiktok.com/@thetnholler)
David Pakman Show,Left-Leaning,-45,758166,-685633,134,5658,8300805,8300805,[TikTok](https://tiktok.com/@davidpakmanshow)
Jess Craven,Left-Leaning,78,738673,388816,78,9470,3812718,3812718,[TikTok](https://tiktok.com/@jesscraven101)
Abdalkarim,Neutral,-28,736450,-415068,36,20457,1500244,1500244,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Benny Johnson,Right-Leaning,-28,697890,-446358,92,7586,8141552,8141552,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
Imani Barbarin - Crutches and Spice,Left-Leaning,38,687353,148922,99,6943,3291314,3291314,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Philip DeFranco,Left-Leaning,-83,679989,-2339343,28,24285,4975720,4975720,"[TikTok](https://www.tiktok.com/@pdspolitics), [TikTok](https://www.tiktok.com/@philipdefranco)"
Jesse Watters,Right-Leaning,29,663698,82791,77,8619,6750220,6750220,[TikTok](https://tiktok.com/@jessebwatters)
Mrs. Frazzled,Left-Leaning,75,658936,318777,79,8341,3723503,3723503,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Los Angeles Times,Neutral,69,657113,297263,87,7553,7822780,7822780,[TikTok](https://www.tiktok.com/@latimes)
CFH Unfiltered,Left-Leaning,-40,655689,-541910,21,31223,4151011,4151011,[TikTok](https://tiktok.com/@cfh.unfiltered)
Josh Greene - Josh the Progressive,Left-Leaning,79,652623,326151,168,3885,5745365,5745365,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
BloxCast,Neutral,-34,650299,-469140,58,11212,4826068,4826068,[TikTok](https://www.tiktok.com/@bloxcast_)
Conscious Lee - George Lee Jr,Left-Leaning,-71,647168,-1391598,118,5484,5214012,5214012,[TikTok](https://tiktok.com/@theconsciouslee)
Robert Arnold,Left-Leaning,149,640335,456370,13,49257,3294794,3294794,[TikTok](https://www.tiktok.com/@defiance13)
Wired,Neutral,-25,628654,-295307,64,9823,7135059,7135059,[TikTok](https://www.tiktok.com/@wired)
Daily Wire,Right-Leaning,-122,620950,-5218920,42,14785,7955786,7955786,[TikTok](https://tiktok.com/@dailywire)
The Washington Post,Neutral,-4,616914,-66729,17,36289,6063451,6063451,[TikTok](https://tiktok.com/@washingtonpost)
Alexis and Dean,Neutral,59,616456,244580,33,18680,12694044,12694044,[TikTok](https://www.tiktok.com/@alexisanddean)
Adam Kinzinger,Left-Leaning,176,614598,464838,41,14990,3940499,3940499,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Silent Middle Child,Left-Leaning,-22,606904,-209840,17,35700,3437900,3437900,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Robert Reich,Left-Leaning,187,598052,464196,27,22150,3629387,3629387,[TikTok](https://tiktok.com/@rbreich)
Dave Jorgenson,Neutral,6,596216,-10214,21,28391,3874600,3874600,[TikTok](https://www.tiktok.com/@davejorgenson)
The Haunted Side,Right-Leaning,71,594245,284382,66,9004,8846512,8846512,[TikTok](https://www.tiktok.com/@thehauntedside)
Ian Lightfoot,Left-Leaning,-2,567837,-60814,32,17745,3201714,3201714,[TikTok](https://www.tiktok.com/@ianllightfoot)
James Talarico,Left-Leaning,-74,560102,-1108518,36,15558,3056557,3056557,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
Grand Ole Evan,Right-Leaning,31,558056,75010,41,13611,4749584,4749584,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Andra Berghoff,Left-Leaning,-73,553775,-931944,27,20510,5316218,5316218,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Turning Point USA,Right-Leaning,-1,548861,-62806,20,27443,4552464,4552464,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Loren Piretra,Left-Leaning,223,542493,453109,59,9195,3146022,3146022,[TikTok](https://www.tiktok.com/@iamlorenp)
Rachel Scott,Neutral,18,538004,10866,22,24455,4194077,4194077,[TikTok](https://www.tiktok.com/@itsrachelscott)
Braedon Sorbo,Right-Leaning,40,521151,111457,48,10857,4873338,4873338,[TikTok](https://www.tiktok.com/@braedensorbo)
Graham Platner,Left-Leaning,224,514545,430345,68,7567,3478022,3478022,[TikTok](https://www.tiktok.com/@grahamformaine)
Brownneckbrian,Right-Leaning,342,513913,488366,13,39532,6355056,6355056,[TikTok](https://www.tiktok.com/@brownneckbrianaz)
Fortune Magazine,Neutral,154,512847,355230,83,6179,6745735,6745735,[TikTok](https://www.tiktok.com/@fortune)
Ruben Gallego,Left-Leaning,149,512659,350966,53,9673,3804259,3804259,[TikTok](https://www.tiktok.com/@rubengallegoaz)
Brad Doggett,Left-Leaning,-29,506857,-227934,10,50686,2290214,2290214,[TikTok](https://www.tiktok.com/@brad.doggett)
Keith Edwards,Left-Leaning,21,504121,30502,48,10503,4228351,4228351,[TikTok](https://www.tiktok.com/@keithedwards)
Abigail Spanberger,Left-Leaning,239,493028,423546,30,16434,3070165,3070165,[TikTok](https://www.tiktok.com/@teamspanberger)
Maggie Reed,Left-Leaning,-21,491334,-162163,76,6465,2008766,2008766,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Trish Regan,Right-Leaning,-59,490072,-553517,239,2051,5379970,5379970,[TikTok](https://www.tiktok.com/@trishregan)
Ding News,Right-Leaning,-48,479634,-397628,33,14534,5265467,5265467,[TikTok](https://www.tiktok.com/@dingnewscorp)
Jeffery Mead,Right-Leaning,73,478567,221622,31,15438,2680185,2680185,[TikTok](https://tiktok.com/@the_jefferymead)
Ben Cohen,Left-Leaning,154,477845,328823,11,43440,1776029,1776029,[TikTok](https://www.tiktok.com/@yobencohen)
Xaviaer DuRousseau,Right-Leaning,89,461898,234503,18,25661,3028106,3028106,[TikTok](https://www.tiktok.com/@xaviaer)
Koch Head,Left-Leaning,-98,455068,-1345628,71,6409,3120077,3120077,[TikTok](https://tiktok.com/@kochead)
Clarkson Lawson,Right-Leaning,7,437349,-53923,7,62478,4237883,4237883,[TikTok](https://tiktok.com/@clarksonlawson)
Yahoo News,Neutral,8,433917,-51940,34,12762,11553808,11553808,[TikTok](https://www.tiktok.com/@yahoonews)
Leigh McGowan,Left-Leaning,-63,430639,-573289,31,13892,1817788,1817788,[TikTok](https://tiktok.com/@iampoliticsgirl)
Nessa Diosdado,Left-Leaning,-52,429740,-402303,31,13863,2455389,2455389,[TikTok](https://www.tiktok.com/@nessadiosdado)
Meghan Elinor,Right-Leaning,275,429211,387876,86,4991,2962015,2962015,[TikTok](https://www.tiktok.com/@meghanelinor)
Parker Sedgwick,Left-Leaning,-119,426051,-2291541,35,12173,5153440,5153440,[TikTok](https://www.tiktok.com/@parkergetajob)
Joy-Ann Reid,Left-Leaning,-18,422595,-162822,35,12074,1943316,1943316,[TikTok](https://www.tiktok.com/@joyreidofficial)
Hail the King,Right-Leaning,19,422414,19840,57,7411,2460743,2460743,[TikTok](https://www.tiktok.com/@hailtheking23)
HearMeOutOnThis,Left-Leaning,-3,416293,-82829,50,8326,3902230,3902230,[TikTok](https://www.tiktok.com/@realprogressive11)
Wear The Peace,Neutral,-82,415553,-766722,121,3434,4167565,4167565,[TikTok](https://www.tiktok.com/@wearthepeaceco)
Millennial Mia,Left-Leaning,580,411651,411017,97,4244,3385635,3385635,[TikTok](https://www.tiktok.com/@millennial.mia)
Yeganeh Mafaher,Left-Leaning,5,410126,-47063,30,13671,3812252,3812252,[TikTok](https://www.tiktok.com/@littleyeg)
Isabel Brown,Right-Leaning,-52,389813,-347785,40,9745,3241223,3241223,[TikTok](https://tiktok.com/@theisabelbrown)
Topher,Right-Leaning,93,382029,185761,8,47754,3205196,3205196,[TikTok](https://www.tiktok.com/@tophertownmusic)
The Good Liars,Left-Leaning,264,381940,340221,5,76388,3010850,3010850,[TikTok](https://tiktok.com/@thegoodliars)
Joe Hubbard,Left-Leaning,48,381062,111004,25,15242,1691698,1691698,[TikTok](https://www.tiktok.com/@joe_hubbard)
Jeff Jackson,Left-Leaning,,379997,,1,379997,1978959,1978959,[TikTok](https://tiktok.com/@jeffjacksonnc)
James Ray (jamesgetpolitical),Left-Leaning,-33,376718,-224918,72,5232,1832100,1832100,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
James Ray,Left-Leaning,-33,376718,-224918,72,5232,1832100,1832100,[TikTok](https://tiktok.com/@jamesgetspolitical)
Jared Polis,Left-Leaning,91,372500,184302,29,12845,2124563,2124563,[TikTok](https://www.tiktok.com/@govofco)
Alicia Luncheon,Left-Leaning,-165,366411,-3880179,29,12635,2212503,2212503,[TikTok](https://tiktok.com/@theluncheonlawyer)
Brad Bernstein,Left-Leaning,-72,361640,-496913,65,5564,7730626,7730626,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
In The Know (real.talk.us),Neutral,,352820,,2,176410,2189580,2189580,[TikTok](https://www.tiktok.com/@realtalkus)
Brian Baez,Left-Leaning,-13,352151,-133700,18,19564,1669935,1669935,[TikTok](https://www.tiktok.com/@mentallydivine)
Telemundo Miami,Neutral,-141,346895,-2474330,26,13342,12011300,12011300,[TikTok](https://www.tiktok.com/@telemundo51miami)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-31,345162,-219340,37,9329,3154563,3154563,[TikTok](https://www.tiktok.com/@joepags)
Gen-Z for Change,Left-Leaning,279,339712,307797,33,10294,2196601,2196601,[TikTok](https://tiktok.com/@genzforchange)
Bernie Sanders,Left-Leaning,103,335526,170164,14,23966,2169881,2169881,[TikTok](https://www.tiktok.com/@bernie)
Nick Muller,Left-Leaning,-36,333015,-241167,36,9250,1528877,1528877,[TikTok](https://www.tiktok.com/@nickmuller703)
Yahoo Finance,Neutral,119,332680,182265,101,3294,9811899,9811899,[TikTok](https://tiktok.com/@yahoofinance)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,216,332229,273049,40,8306,4725613,4725613,[TikTok](https://tiktok.com/@dccc)
Kenny Walden - 2rawtooreal,Left-Leaning,116,326022,174866,23,14175,1015695,1015695,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Todd,Right-Leaning,-13,320085,-130098,108,2964,4713426,4713426,[TikTok](https://www.tiktok.com/@toddistalking2.0)
The Hill,Neutral,-15,319476,-135007,61,5237,4280305,4280305,[TikTok](https://tiktok.com/@thehillpolitics)
CBS News Bay Area,Neutral,194,318625,248389,26,12255,3144008,3144008,[TikTok](https://www.tiktok.com/@kpixtv)
Chris Glover - Generic Art Dad,Left-Leaning,-126,317315,-1167698,9,35257,1360900,1360900,[TikTok](https://tiktok.com/@genericartdad)
Jess Piper,Left-Leaning,160,311853,212010,46,6779,1945884,1945884,[TikTok](https://tiktok.com/@jesspipermo)
I've Had It Podcast,Left-Leaning,60,310854,98176,29,10719,1792886,1792886,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Morgan,Left-Leaning,430,310325,304658,66,4702,1769118,1769118,[TikTok](https://www.tiktok.com/@morga_tt)
Rob Smith,Right-Leaning,-53,308589,-290150,73,4227,3001251,3001251,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Link Lauren,Right-Leaning,-18,307225,-117898,8,38403,1503600,1503600,[TikTok](https://tiktok.com/@itslinklauren)
AngryMaleVet,Left-Leaning,2,306037,-24064,113,2708,1662009,1662009,[TikTok](https://www.tiktok.com/@angrymalevet)
Eric Burnett,Left-Leaning,3,305868,-17831,24,12745,1630934,1630934,[TikTok](https://www.tiktok.com/@dr.eric.b)
Mikie Sherrill,Left-Leaning,230,304312,260336,69,4410,1598855,1598855,[TikTok](https://www.tiktok.com/@teammikie)
Patrick Bet-David,Right-Leaning,-98,296824,-580990,79,3757,3953689,3953689,[TikTok](https://www.tiktok.com/@patrickbetdavid)
The Woke Ginger,Left-Leaning,-17,291865,-101070,91,3207,2653696,2653696,[TikTok](https://tiktok.com/@thewokeginger)
The Justice Guy,Left-Leaning,144,289549,186290,55,5265,3466019,3466019,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Dr. Tommy Martin,Neutral,20,285075,20535,100,2851,4313681,4313681,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Bobby Pulido,Left-Leaning,110,280765,140139,19,14777,2818276,2818276,[TikTok](https://www.tiktok.com/@BobbyPulidoforTexas)
Hope Walz,Left-Leaning,-8,278011,-55287,22,12637,1269200,1269200,[TikTok](https://www.tiktok.com/@hopewalz)
Off Jawaggon,Left-Leaning,34,277242,44061,27,10268,1014502,1014502,[TikTok](https://www.tiktok.com/@off_jawaggon)
Clout News,Right-Leaning,-38,276112,-192523,44,6275,6322414,6322414,[TikTok](https://www.tiktok.com/@cloutnews)
slaythegop,Left-Leaning,-28,273867,-142025,27,10143,2152283,2152283,[TikTok](https://www.tiktok.com/@slaythegop)
Ben Shapiro,Right-Leaning,-120,272983,-815386,43,6348,3332705,3332705,[TikTok](https://www.tiktok.com/@real.benshapiro)
Danielle Ann,Left-Leaning,10,258280,-10408,84,3075,1052843,1052843,[TikTok](https://tiktok.com/@chasingoz)
Just Wayne,Left-Leaning,18,255631,11122,77,3320,1597044,1597044,[TikTok](https://www.tiktok.com/@justwaynecreative)
Chellie Pingree,Left-Leaning,429,254052,249818,43,5908,2057953,2057953,[TikTok](https://www.tiktok.com/@chelliepingreemaine)
Zeteo,Left-Leaning,-86,252523,-401050,154,1640,2336905,2336905,[TikTok](https://www.tiktok.com/@zeteonews)
Joshua Doss,Left-Leaning,-8,246307,-58837,7,35187,956958,956958,[TikTok](https://www.tiktok.com/@doss.discourse)
Rachel Cohen,Left-Leaning,-63,245669,-292819,63,3900,1161277,1161277,[TikTok](https://www.tiktok.com/@cohen489)
Both Sides News,Neutral,28,245354,18193,83,2956,3003944,3003944,[TikTok](https://www.tiktok.com/@bothsidesnews)
NBC10 Boston,Neutral,114,243568,126162,10,24357,2657900,2657900,[TikTok](https://www.tiktok.com/@nbc10boston)
Pissed Magistus,Left-Leaning,81,229048,74509,17,13473,1074550,1074550,[TikTok](https://www.tiktok.com/@pissedmagistus)
Kaitlyn Hennessy,Left-Leaning,-25,228263,-110228,73,3127,3311800,3311800,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Brandon Tatum,Right-Leaning,-66,225779,-310689,25,9031,1653663,1653663,[TikTok](https://tiktok.com/@theofficertatum)
Jon Stewart,Left-Leaning,-6,223957,-51866,33,6787,2932664,2932664,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Matt & Justus,Left-Leaning,,219156,,2,109578,2411898,2411898,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
Ariana Jasmine Afshar,Left-Leaning,-53,215593,-246604,55,3920,1380070,1380070,[TikTok](https://tiktok.com/@arianajasmine___)
Texas Paul,Left-Leaning,-151,211704,-1073060,37,5722,1113817,1113817,[TikTok](https://www.tiktok.com/@paultx890)
Saadia Mirza,Left-Leaning,225,203789,168294,34,5994,1663461,1663461,[TikTok](https://tiktok.com/@saadia___m)
Somaya (arguablysomaya),Left-Leaning,33,201986,3988,22,9181,988254,988254,[TikTok](https://www.tiktok.com/@arguablysomaya)
Brian Schatz,Left-Leaning,132,198716,102854,14,14194,972350,972350,[TikTok](https://www.tiktok.com/@senbrianschatz)
NBC 4 Los Angeles,Neutral,-169,193618,-1543025,30,6454,3026714,3026714,[TikTok](https://www.tiktok.com/@nbcla)
Pullups Pasta Politics,Left-Leaning,28,193480,-6158,101,1916,1766344,1766344,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Nakia Deon,Right-Leaning,28,191997,-6235,89,2157,944939,944939,[TikTok](https://www.tiktok.com/@nakia.deon)
Garrison Hayes,Left-Leaning,395,191799,186243,4,47950,700891,700891,[TikTok](https://www.tiktok.com/@garrisonhayes)
Just Peachy (patrioticpeach),Right-Leaning,31,190218,-3556,5,38044,1791069,1791069,[TikTok](https://www.tiktok.com/@politipeach)
Tom Morris - Stay at Home Tom,Left-Leaning,,188203,,1,188203,781723,781723,[TikTok](https://www.tiktok.com/@stay.at.home.tomm)
Gemma Talks,Left-Leaning,156,186100,118308,33,5639,914464,914464,[TikTok](https://www.tiktok.com/@gemma_talks)
Vicki Chan MD,Left-Leaning,-56,184369,-234781,85,2169,1898423,1898423,[TikTok](https://www.tiktok.com/@vickichanmd)
Mary L Trump,Left-Leaning,221,181128,147330,38,4767,1093966,1093966,[TikTok](https://www.tiktok.com/@mltrump)
Zackory Kirk,Left-Leaning,113,180940,80696,47,3850,1476918,1476918,[TikTok](https://www.tiktok.com/@zactivist)
The Zactivist,Left-Leaning,113,180940,80696,47,3850,1476918,1476918,[TikTok](https://tiktok.com/@zactivist)
American Bridge 21st Century,Left-Leaning,366,171049,164313,57,3001,2042606,2042606,[TikTok](https://tiktok.com/@american_bridge)
CortlenFixesEverything,Left-Leaning,-23,167500,-107098,25,6700,641088,641088,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Tad Stoermer,Left-Leaning,35,163762,-14330,9,18196,1013295,1013295,[TikTok](https://www.tiktok.com/@tadstoermer)
Graham Allen,Right-Leaning,-129,162903,-597098,60,2715,1588013,1588013,[TikTok](https://www.tiktok.com/@thegrahamallen)
Victoria Hammett,Left-Leaning,29,162328,-21793,27,6012,1143982,1143982,[TikTok](https://tiktok.com/@victoriahammett)
Clay (What in Claynation),Left-Leaning,24,161982,-25260,94,1723,2549310,2549310,[TikTok](https://www.tiktok.com/@whatinclaynation)
Twig,Left-Leaning,-148,161597,-791163,175,923,3220318,3220318,[TikTok](https://www.tiktok.com/@heyitstwig25)
PoliticsJOE,Left-Leaning,149,160407,97835,49,3274,1918912,1918912,[TikTok](https://tiktok.com/@politicsjoe)
Last Week Tonight with John Oliver,Left-Leaning,85,157062,41334,16,9816,1477500,1477500,[TikTok](https://tiktok.com/@lastweektonighthbo)
flowerlovingcrybaby,Left-Leaning,275,156898,140636,2,78449,634210,634210,[TikTok](https://www.tiktok.com/@flowerlovingcrybaby)
Bloomberg Business,Neutral,-134,156242,-589028,44,3551,5183438,5183438,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Luke Beasley,Left-Leaning,-130,155244,-545713,21,7393,1994246,1994246,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Jamelle Bouie,Left-Leaning,-25,154339,-98552,24,6431,788700,788700,[TikTok](https://tiktok.com/@jamellebouie)
Matt Gordon,Left-Leaning,-61,153021,-191781,53,2887,693127,693127,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Matt Walsh,Right-Leaning,-15,152777,-85113,77,1984,1920069,1920069,[TikTok](https://www.tiktok.com/@mattwalsh_)
Hakeem Jeffries,Left-Leaning,,152302,,19,8016,1447470,1447470,[TikTok](https://www.tiktok.com/@leaderjeffries)
Human Rights Campaign,Left-Leaning,-41,152033,-125289,62,2452,1330770,1330770,[TikTok](https://tiktok.com/@humanrightscampaign)
Turning Point Action,Right-Leaning,162,151452,100681,2,75726,773431,773431,[TikTok](https://www.tiktok.com/@tpaction_)
CBS Philadelphia,Neutral,194,150223,114740,24,6259,4535631,4535631,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Neverwoke,Right-Leaning,89,149976,47335,134,1119,2141592,2141592,[TikTok](https://www.tiktok.com/@never.woke)
Jordan Peterson,Right-Leaning,-23,149360,-88978,13,11489,2486400,2486400,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Erika Kirk,Right-Leaning,-217,148970,-2441983,2,74485,3794063,3794063,[TikTok](https://www.tiktok.com/@mrserikakirk)
When We All Vote,Left-Leaning,137,148827,87897,17,8755,776660,776660,[TikTok](https://tiktok.com/@whenweallvotesquad)
Sheldon Whitehouse,Left-Leaning,126,148523,79718,23,6458,1169934,1169934,[TikTok](https://www.tiktok.com/@senwhitehouse)
Maura Healey,Left-Leaning,291,147793,135679,2,73897,974800,974800,[TikTok](https://www.tiktok.com/@maurahealeyma)
Haleeyy,Right-Leaning,246,145086,126636,24,6045,799608,799608,[TikTok](https://www.tiktok.com/@__haleeyy)
BreakThrough News,Left-Leaning,108,143024,65564,52,2750,1103744,1103744,[TikTok](https://www.tiktok.com/@btnewsroom)
Pete Buttigieg,Left-Leaning,-121,140723,-444347,8,17590,803900,803900,[TikTok](https://www.tiktok.com/@petebuttigieg)
Ilhan Omar,Left-Leaning,-34,139491,-103408,12,11624,1931488,1931488,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Fox 5 NY,Neutral,243,139197,120910,33,4218,1646420,1646420,[TikTok](https://www.tiktok.com/@fox5newyork)
She Was Giving,Left-Leaning,,137526,,1,137526,1196264,1196264,[TikTok](https://www.tiktok.com/@shewasgiving)
Caroline Joyous,Right-Leaning,,135235,,1,135235,1075725,1075725,[TikTok](https://www.tiktok.com/@carolinejoyous)
Suzanne Lambert,Left-Leaning,-161,135194,-661028,23,5878,943182,943182,[TikTok](https://www.tiktok.com/@itssuzannelambert)
StandWithUs,Neutral,202,134713,106860,111,1214,1505807,1505807,[TikTok](https://www.tiktok.com/@stand_with_us)
Dr. Jennifer Lincoln,Left-Leaning,48,133218,1626,15,8881,1101345,1101345,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Jasmine Crockett,Left-Leaning,-150,132463,-546368,4,33116,671200,671200,[TikTok](https://tiktok.com/@jasmineforus)
Zak Kimball,Left-Leaning,60,131744,19771,16,8234,837200,837200,[TikTok](https://www.tiktok.com/@zak.kimball)
Dave Norton,Left-Leaning,-21,131053,-76992,20,6553,665182,665182,[TikTok](https://www.tiktok.com/@davenorton)
